path,scan_and_pvol_count,error_no_vradh,radar
france/2014/20140105.tgz,17891,17891,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140106.tgz,17581,17581,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140107.tgz,17217,17217,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140108.tgz,17545,17545,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140109.tgz,17273,17273,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140110.tgz,17227,17227,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140111.tgz,17134,17134,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140112.tgz,17117,17117,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140113.tgz,17489,17489,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140114.tgz,17466,17466,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140115.tgz,17091,17091,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140116.tgz,17105,17105,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140117.tgz,17099,17099,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140118.tgz,17156,17156,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140119.tgz,17072,17072,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140120.tgz,17127,17127,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140121.tgz,16759,16759,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140122.tgz,17127,17127,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140123.tgz,16899,16899,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140124.tgz,16877,16877,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140125.tgz,17329,17329,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140126.tgz,17220,17220,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140127.tgz,17238,17238,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140128.tgz,17264,17264,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140129.tgz,17228,17228,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140130.tgz,17228,17228,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140131.tgz,17150,17150,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140201.tgz,17110,17110,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140202.tgz,16276,16276,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140203.tgz,15902,15902,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140204.tgz,16051,16051,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140205.tgz,16124,16124,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140206.tgz,16224,16224,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140207.tgz,16275,16275,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140208.tgz,16259,16259,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140209.tgz,16209,16209,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140210.tgz,16166,16166,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140211.tgz,16363,16363,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140212.tgz,16180,16180,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140213.tgz,16277,16277,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140214.tgz,16277,16277,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140215.tgz,16305,16305,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140216.tgz,16224,16224,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140217.tgz,16171,16171,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140218.tgz,15884,15884,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140219.tgz,16115,16115,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140220.tgz,16182,16182,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140221.tgz,16254,16254,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140222.tgz,16314,16314,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140223.tgz,16281,16281,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140224.tgz,16082,16082,frabb|frale|frave|frbla|frbol|frbor|frbou|frcae|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140225.tgz,15878,15878,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140226.tgz,16190,16190,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140227.tgz,16604,16604,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140228.tgz,16566,16566,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140301.tgz,16703,16703,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140302.tgz,16788,16788,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140303.tgz,16756,16756,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140304.tgz,16788,16788,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140305.tgz,16709,16709,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140306.tgz,16487,16487,frabb|frale|frave|frbla|frbor|frbou|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140307.tgz,17225,17225,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140308.tgz,17251,17251,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140309.tgz,17196,17196,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140310.tgz,17473,17473,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140311.tgz,17444,17444,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140312.tgz,17353,17353,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140313.tgz,17662,17662,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140314.tgz,17721,17721,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140315.tgz,16991,16991,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140316.tgz,16699,16699,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frniz|fropo|frpla|frtou|frtra|frtre|frtro
france/2014/20140317.tgz,16903,16903,frabb|frale|frave|frbla|frbol|frbor|frbou|frche|frcol|frgre|frmcl|frmom|frmtc|frnan|frnim|frniz|fropo|frpla|frtou|frtra|frtre|frtro
germany/2012/20120118.tgz,10237,10237,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120119.tgz,25494,25494,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120120.tgz,25547,25547,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120121.tgz,24794,24794,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120122.tgz,25498,25498,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120123.tgz,25595,25595,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120124.tgz,25233,25233,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120125.tgz,23962,23962,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120126.tgz,24544,24544,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120127.tgz,24489,24489,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120128.tgz,23904,23904,debln|dedrs|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120129.tgz,23903,23903,debln|dedrs|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120130.tgz,24256,24256,debln|dedrs|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120131.tgz,24812,24812,debln|dedrs|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120201.tgz,26211,26211,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120202.tgz,26791,26791,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|denhb|deoft|deros|detur|deumd
germany/2012/20120203.tgz,27253,27253,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120204.tgz,28747,28747,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120205.tgz,28781,28781,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120206.tgz,27689,27689,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120207.tgz,25906,25906,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deros|detur|deumd
germany/2012/20120208.tgz,26878,26878,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deros|detur|deumd
germany/2012/20120209.tgz,27543,27543,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120210.tgz,28797,28797,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120211.tgz,27536,27536,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120212.tgz,26878,26878,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deros|detur|deumd
germany/2012/20120213.tgz,27527,27527,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120214.tgz,28359,28359,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120215.tgz,28343,28343,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120216.tgz,28542,28542,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120217.tgz,26576,26576,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120218.tgz,28799,28799,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120219.tgz,28798,28798,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120220.tgz,28629,28629,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120221.tgz,28418,28418,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120222.tgz,27789,27789,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120223.tgz,28260,28260,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120224.tgz,28781,28781,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120225.tgz,28744,28744,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120226.tgz,28779,28779,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120227.tgz,28038,28038,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120228.tgz,27980,27980,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120229.tgz,27963,27963,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120301.tgz,26324,26324,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120302.tgz,26574,26574,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120303.tgz,26951,26951,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120304.tgz,27342,27342,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120305.tgz,25927,25927,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120306.tgz,26616,26616,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120307.tgz,26525,26525,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120308.tgz,26221,26221,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120309.tgz,26580,26580,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120310.tgz,27252,27252,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120311.tgz,27341,27341,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120312.tgz,25660,25660,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120313.tgz,25672,25672,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120314.tgz,26350,26350,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120315.tgz,26861,26861,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120316.tgz,27191,27191,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120317.tgz,27297,27297,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120318.tgz,27324,27324,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120319.tgz,27162,27162,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120320.tgz,25689,25689,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120321.tgz,25745,25745,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120322.tgz,26776,26776,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120323.tgz,27065,27065,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120324.tgz,25840,25840,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120325.tgz,25019,25019,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|deoft|deros|detur|deumd
germany/2012/20120326.tgz,25155,25155,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120327.tgz,24890,24890,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120328.tgz,24393,24393,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120329.tgz,24517,24517,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|deoft|deros|detur|deumd
germany/2012/20120330.tgz,23338,23338,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|deoft|deros|detur|deumd
germany/2012/20120331.tgz,23481,23481,debln|dedrs|deeis|deess|defld|deflg|deham|dehan|deneu|deoft|deros|detur|deumd
germany/2012/20120401.tgz,23547,23547,debln|dedrs|deeis|deess|defld|deflg|deham|dehan|deneu|deoft|deros|detur|deumd
germany/2012/20120402.tgz,23145,23145,debln|dedrs|deeis|deess|defld|deflg|deham|dehan|deneu|deoft|deros|detur|deumd
germany/2012/20120403.tgz,24295,24295,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|deoft|deros|detur|deumd
germany/2012/20120404.tgz,25516,25516,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|deoft|deros|detur|deumd
germany/2012/20120405.tgz,26542,26542,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120406.tgz,27341,27341,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120407.tgz,27339,27339,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120408.tgz,27306,27306,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120409.tgz,27322,27322,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120410.tgz,26802,26802,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120411.tgz,26095,26095,debln|dedrs|deeis|deemd|deess|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120412.tgz,25075,25075,debln|dedrs|deeis|deemd|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
germany/2012/20120413.tgz,25454,25454,debln|dedrs|deeis|deemd|defld|deflg|deham|dehan|deneu|denhb|deoft|deros|detur|deumd
