radar,date,scan_count,pvol_count,error_corrupt_file,error_deflate,error_no_vradh,error_no_dbzh,error_invalid_country,warning_country_check_skipped,error_inconsistent_metadata,warning_unknown_filename_format,error_not_pvol_nor_scan,error_invalid_odim,files_all_checks_successful,files_all_checks_successful_or_skipped
skkoj,2017-08-13,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-08-14,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-08-15,0,960,0,0,576,575,0,0,576,0,0,0,96,0
skkoj,2017-08-16,0,961,0,0,577,576,0,0,577,0,0,0,96,0
skkoj,2017-08-17,0,962,0,0,577,577,0,0,578,0,0,0,96,0
skkoj,2017-08-18,0,902,0,0,547,540,0,0,518,0,0,0,86,0
skkoj,2017-08-19,0,959,0,0,576,575,0,0,575,0,0,0,96,0
skkoj,2017-08-20,0,960,0,0,575,576,0,0,576,0,0,0,96,0
skkoj,2017-08-21,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-08-22,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-08-23,0,963,0,0,576,576,0,0,579,0,0,0,96,0
skkoj,2017-08-24,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-08-25,0,961,0,0,576,575,0,0,577,0,0,0,96,0
skkoj,2017-08-26,0,963,0,0,576,576,0,0,579,0,0,0,96,0
skkoj,2017-08-27,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkoj,2017-08-28,0,961,0,0,576,575,0,0,577,0,0,0,96,0
skkoj,2017-08-29,0,960,0,0,575,575,0,0,576,0,0,0,96,0
skkoj,2017-08-30,0,963,0,0,576,576,0,0,579,0,0,0,96,0
skkoj,2017-08-31,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-09-01,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkoj,2017-09-02,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkoj,2017-09-03,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-09-04,0,963,0,0,576,576,0,0,579,0,0,0,96,0
skkoj,2017-09-05,0,964,0,0,576,576,0,0,580,0,0,0,96,0
skkoj,2017-09-06,0,964,0,0,576,576,0,0,580,0,0,0,96,0
skkoj,2017-09-07,0,960,0,0,575,576,0,0,576,0,0,0,96,0
skkoj,2017-09-08,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-09-09,0,962,0,0,576,575,0,0,578,0,0,0,96,0
skkoj,2017-09-10,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkoj,2017-09-11,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-09-12,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-09-13,0,961,0,0,576,575,0,0,577,0,0,0,96,0
skkoj,2017-09-14,0,955,0,0,572,572,0,0,571,0,0,0,96,0
skkoj,2017-09-15,0,959,0,0,575,575,0,0,575,0,0,0,96,0
skkoj,2017-09-16,0,959,0,0,576,575,0,0,575,0,0,0,96,0
skkoj,2017-09-17,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-09-18,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-09-19,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-09-20,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkoj,2017-09-21,0,943,0,0,558,558,0,0,562,0,0,0,96,0
skkoj,2017-09-22,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-09-23,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-09-24,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-09-25,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-09-26,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-09-27,0,958,0,0,575,574,0,0,574,0,0,0,96,0
skkoj,2017-09-28,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-09-29,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-09-30,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-10-01,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-10-02,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-10-03,0,955,0,0,573,573,0,0,571,0,0,0,96,0
skkoj,2017-10-04,0,959,0,0,576,575,0,0,575,0,0,0,96,0
skkoj,2017-10-05,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-10-06,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-10-07,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-10-08,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-10-09,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-10-10,0,957,0,0,571,571,0,0,573,0,0,0,96,0
skkoj,2017-10-11,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-10-12,0,957,0,0,574,574,0,0,573,0,0,0,96,0
skkoj,2017-10-13,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-10-14,0,961,0,0,576,575,0,0,577,0,0,0,96,0
skkoj,2017-10-15,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-10-16,0,967,0,0,581,576,0,0,583,0,0,0,96,0
skkoj,2017-10-17,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-10-18,0,961,0,0,575,575,0,0,577,0,0,0,96,0
skkoj,2017-10-19,0,956,0,0,573,572,0,0,572,0,0,0,96,0
skkoj,2017-10-20,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-10-21,0,963,0,0,576,576,0,0,579,0,0,0,96,0
skkoj,2017-10-22,0,963,0,0,576,576,0,0,579,0,0,0,96,0
skkoj,2017-10-23,0,960,0,0,574,574,0,0,576,0,0,0,96,0
skkoj,2017-10-24,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-10-25,0,965,0,0,576,578,0,0,581,0,0,0,96,0
skkoj,2017-10-26,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkoj,2017-10-27,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkoj,2017-10-28,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkoj,2017-10-29,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-10-30,0,963,0,0,576,576,0,0,579,0,0,0,96,0
skkoj,2017-10-31,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-11-01,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-11-02,0,961,0,0,575,575,0,0,577,0,0,0,96,0
skkoj,2017-11-03,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-11-04,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-11-05,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-11-06,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-11-07,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkoj,2017-11-08,0,965,0,0,576,576,0,0,581,0,0,0,96,0
skkoj,2017-11-09,0,963,0,0,576,576,0,0,579,0,0,0,96,0
skkoj,2017-11-10,0,959,0,0,574,574,0,0,575,0,0,0,96,0
skkoj,2017-11-11,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-11-12,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkoj,2017-11-13,0,958,0,0,574,574,0,0,574,0,0,0,96,0
skkoj,2017-11-14,0,963,0,0,577,574,0,0,579,0,0,0,96,0
skkoj,2017-11-15,0,853,0,0,512,510,0,0,505,0,0,0,87,0
skkoj,2017-11-16,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-11-17,0,966,0,0,576,580,0,0,582,0,0,0,96,0
skkoj,2017-11-18,0,968,0,0,583,576,0,0,584,0,0,0,96,0
skkoj,2017-11-19,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkoj,2017-11-20,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkoj,2017-11-21,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkoj,2017-11-22,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkoj,2017-11-23,0,966,0,0,582,578,0,0,582,0,0,0,96,0
skkoj,2017-11-24,0,1040,0,0,579,576,0,0,352,0,0,0,172,0
skkoj,2017-11-25,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-11-26,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-11-27,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-11-28,0,1072,0,0,536,536,0,0,0,0,0,0,268,0
skkoj,2017-11-29,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-11-30,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-01,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-02,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-03,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-04,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-05,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-06,0,1154,0,0,576,578,0,0,2,0,0,0,288,0
skkoj,2017-12-07,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-08,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-09,0,1157,0,0,576,581,0,0,5,0,0,0,288,0
skkoj,2017-12-10,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-11,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-12,0,1143,0,0,568,576,0,0,0,0,0,0,283,0
skkoj,2017-12-13,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-14,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-15,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-16,0,1024,0,0,512,512,0,0,0,0,0,0,256,0
skkoj,2017-12-17,0,1154,0,0,576,578,0,0,2,0,0,0,288,0
skkoj,2017-12-18,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-19,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-20,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-21,0,1084,0,0,542,542,0,0,0,0,0,0,271,0
skkoj,2017-12-22,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-23,0,1074,0,0,536,538,0,0,0,0,0,0,268,0
skkoj,2017-12-24,0,1070,0,0,536,534,0,0,2,0,0,0,267,0
skkoj,2017-12-25,0,1136,0,0,568,568,0,0,0,0,0,0,284,0
skkoj,2017-12-26,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-27,0,1153,0,0,576,576,0,0,1,0,0,0,288,0
skkoj,2017-12-28,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-29,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkoj,2017-12-30,0,1152,0,0,577,576,0,0,0,0,0,0,287,0
skkoj,2017-12-31,0,1152,0,0,576,576,0,0,0,0,0,0,288,0
skkub,2016-10-25,0,322,0,0,178,178,0,0,102,0,0,0,55,0
skkub,2016-10-26,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-10-27,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-10-28,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-10-29,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-10-30,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-10-31,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-11-01,0,961,0,0,576,577,0,0,577,0,0,0,96,0
skkub,2016-11-02,0,959,0,0,576,575,0,0,575,0,0,0,96,0
skkub,2016-11-03,0,730,0,0,497,348,0,0,420,0,0,0,59,0
skkub,2016-11-04,0,729,0,0,498,345,0,0,421,0,0,0,58,0
skkub,2016-11-05,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-11-06,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-11-07,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-11-08,0,951,0,0,570,570,0,0,567,0,0,0,96,0
skkub,2016-11-09,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-11-10,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-11-11,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-11-12,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-11-13,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2016-11-14,0,958,0,0,575,574,0,0,574,0,0,0,96,0
skkub,2016-11-15,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-11-16,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-11-17,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2016-11-18,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-11-19,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-11-20,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2016-11-21,0,973,0,0,589,584,0,0,589,0,0,0,96,0
skkub,2016-11-22,0,959,0,0,576,575,0,0,575,0,0,0,96,0
skkub,2016-11-23,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2016-11-24,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2016-11-25,0,960,0,0,576,575,0,0,576,0,0,0,96,0
skkub,2016-11-26,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkub,2016-11-27,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkub,2016-11-28,0,880,0,0,529,529,0,0,528,0,0,0,88,0
skkub,2016-11-29,0,671,0,0,402,402,0,0,399,0,0,0,68,0
skkub,2016-11-30,0,866,0,0,518,518,0,0,518,0,0,0,87,0
skkub,2016-12-01,0,964,0,0,576,576,0,0,580,0,0,0,96,0
skkub,2016-12-02,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkub,2016-12-06,0,537,0,0,322,322,0,0,321,0,0,0,54,0
skkub,2016-12-07,0,958,0,0,575,574,0,0,574,0,0,0,96,0
skkub,2016-12-08,0,959,0,0,576,575,0,0,575,0,0,0,96,0
skkub,2016-12-09,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-10,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2016-12-11,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-12,0,957,0,0,575,573,0,0,573,0,0,0,96,0
skkub,2016-12-13,0,959,0,0,575,576,0,0,575,0,0,0,96,0
skkub,2016-12-14,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-15,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-16,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-17,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-18,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-19,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-20,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-21,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-22,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-23,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-24,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-25,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-26,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-27,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2016-12-28,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-29,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2016-12-30,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2016-12-31,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-01,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-02,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-01-03,0,963,0,0,579,576,0,0,579,0,0,0,96,0
skkub,2017-01-04,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-05,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-06,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-07,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-08,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-09,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-10,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-11,0,963,0,0,576,576,0,0,579,0,0,0,96,0
skkub,2017-01-12,0,961,0,0,577,577,0,0,577,0,0,0,96,0
skkub,2017-01-13,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkub,2017-01-14,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-01-15,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-16,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-17,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-18,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkub,2017-01-19,0,947,0,0,568,568,0,0,567,0,0,0,95,0
skkub,2017-01-20,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-21,0,964,0,0,576,580,0,0,580,0,0,0,96,0
skkub,2017-01-22,0,955,0,0,572,573,0,0,571,0,0,0,96,0
skkub,2017-01-23,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-24,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-01-25,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-01-26,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-27,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-28,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-01-29,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-30,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-01-31,0,954,0,0,572,571,0,0,570,0,0,0,96,0
skkub,2017-02-01,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-02,0,959,0,0,575,575,0,0,575,0,0,0,96,0
skkub,2017-02-03,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-04,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-02-05,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-06,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-07,0,962,0,0,576,578,0,0,578,0,0,0,96,0
skkub,2017-02-08,0,959,0,0,575,575,0,0,575,0,0,0,96,0
skkub,2017-02-09,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-10,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-11,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-12,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-13,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-14,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkub,2017-02-15,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-16,0,957,0,0,574,574,0,0,573,0,0,0,96,0
skkub,2017-02-17,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-18,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-19,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-02-20,0,962,0,0,578,576,0,0,578,0,0,0,96,0
skkub,2017-02-21,0,961,0,0,577,576,0,0,577,0,0,0,96,0
skkub,2017-02-22,0,908,0,0,542,550,0,0,542,0,0,0,90,0
skkub,2017-02-23,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-02-24,0,961,0,0,577,576,0,0,577,0,0,0,96,0
skkub,2017-02-25,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-26,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-02-27,0,931,0,0,558,558,0,0,555,0,0,0,94,0
skkub,2017-02-28,0,963,0,0,578,576,0,0,579,0,0,0,96,0
skkub,2017-03-01,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-02,0,961,0,0,577,576,0,0,577,0,0,0,96,0
skkub,2017-03-03,0,961,0,0,577,576,0,0,577,0,0,0,96,0
skkub,2017-03-04,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-05,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-06,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-07,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-08,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-09,0,958,0,0,574,574,0,0,574,0,0,0,96,0
skkub,2017-03-10,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-11,0,961,0,0,577,576,0,0,577,0,0,0,96,0
skkub,2017-03-12,0,961,0,0,577,576,0,0,577,0,0,0,96,0
skkub,2017-03-13,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-14,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-15,0,957,0,0,573,572,0,0,573,0,0,0,96,0
skkub,2017-03-16,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-17,0,956,0,0,574,572,0,0,572,0,0,0,96,0
skkub,2017-03-18,0,961,0,0,577,576,0,0,577,0,0,0,96,0
skkub,2017-03-19,0,961,0,0,577,576,0,0,577,0,0,0,96,0
skkub,2017-03-20,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-21,0,960,0,0,577,575,0,0,576,0,0,0,96,0
skkub,2017-03-22,0,959,0,0,576,575,0,0,575,0,0,0,96,0
skkub,2017-03-23,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-24,0,961,0,0,577,576,0,0,577,0,0,0,96,0
skkub,2017-03-25,0,958,0,0,575,575,0,0,574,0,0,0,96,0
skkub,2017-03-26,0,961,0,0,578,575,0,0,577,0,0,0,96,0
skkub,2017-03-27,0,962,0,0,578,577,0,0,578,0,0,0,96,0
skkub,2017-03-28,0,961,0,0,577,576,0,0,577,0,0,0,96,0
skkub,2017-03-29,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-03-30,0,964,0,0,580,576,0,0,580,0,0,0,96,0
skkub,2017-03-31,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-04-13,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-04-14,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-04-15,0,963,0,0,579,576,0,0,579,0,0,0,96,0
skkub,2017-04-16,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-04-17,0,962,0,0,576,578,0,0,578,0,0,0,96,0
skkub,2017-04-18,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-04-19,0,965,0,0,578,581,0,0,581,0,0,0,96,0
skkub,2017-04-20,0,962,0,0,578,578,0,0,578,0,0,0,96,0
skkub,2017-04-21,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-04-22,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-04-23,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-04-24,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-04-25,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-04-26,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-04-27,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-04-28,0,959,0,0,576,575,0,0,575,0,0,0,96,0
skkub,2017-04-29,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-04-30,0,963,0,0,576,578,0,0,579,0,0,0,96,0
skkub,2017-05-01,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-05-02,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-05-03,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-05-04,0,960,0,0,575,576,0,0,576,0,0,0,96,0
skkub,2017-05-05,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-05-06,0,958,0,0,574,574,0,0,574,0,0,0,96,0
skkub,2017-05-07,0,961,0,0,574,574,0,0,577,0,0,0,96,0
skkub,2017-05-08,0,964,0,0,576,576,0,0,580,0,0,0,96,0
skkub,2017-05-09,0,955,0,0,572,572,0,0,571,0,0,0,96,0
skkub,2017-05-10,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-05-11,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkub,2017-05-12,0,963,0,0,573,580,0,0,579,0,0,0,96,0
skkub,2017-05-13,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkub,2017-05-14,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-05-15,0,960,0,0,575,575,0,0,576,0,0,0,96,0
skkub,2017-05-16,0,964,0,0,576,579,0,0,580,0,0,0,96,0
skkub,2017-05-17,0,944,0,0,566,566,0,0,564,0,0,0,95,0
skkub,2017-05-18,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-05-19,0,960,0,0,575,575,0,0,576,0,0,0,96,0
skkub,2017-05-20,0,949,0,0,572,564,0,0,567,0,0,0,95,0
skkub,2017-05-21,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-05-22,0,960,0,0,576,575,0,0,576,0,0,0,96,0
skkub,2017-05-23,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-05-24,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkub,2017-05-25,0,963,0,0,576,576,0,0,579,0,0,0,96,0
skkub,2017-05-26,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-05-27,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-05-28,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-05-29,0,881,0,0,528,528,0,0,525,0,0,0,89,0
skkub,2017-05-30,0,800,0,0,480,480,0,0,480,0,0,0,80,0
skkub,2017-05-31,0,960,0,0,576,576,0,0,576,0,0,0,96,0
skkub,2017-06-01,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-06-02,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkub,2017-06-03,0,962,0,0,576,576,0,0,578,0,0,0,96,0
skkub,2017-06-04,0,961,0,0,576,576,0,0,577,0,0,0,96,0
skkub,2017-06-05,0,931,0,0,558,558,0,0,555,0,0,0,94,0
